"","agency","location_id","location","water_year","datetime","value","value_type","units"
"65346","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-11 14:30:00,2.62,"velocity","ft/s"
"65347","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-11 14:45:00,2.62,"velocity","ft/s"
"65348","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-11 15:00:00,2.64,"velocity","ft/s"
"65349","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-11 15:15:00,2.63,"velocity","ft/s"
"65350","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-11 15:30:00,2.66,"velocity","ft/s"
"65351","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-11 15:45:00,2.68,"velocity","ft/s"
"65352","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-11 16:00:00,2.67,"velocity","ft/s"
"65353","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-11 16:15:00,2.66,"velocity","ft/s"
"65354","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-11 16:30:00,2.65,"velocity","ft/s"
"65355","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-11 16:45:00,2.68,"velocity","ft/s"
"65356","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-11 17:00:00,2.69,"velocity","ft/s"
"65357","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-11 17:15:00,2.7,"velocity","ft/s"
"65358","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-11 17:30:00,2.69,"velocity","ft/s"
"65359","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-11 17:45:00,2.68,"velocity","ft/s"
"65360","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-11 18:00:00,2.68,"velocity","ft/s"
"65361","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-11 18:15:00,2.66,"velocity","ft/s"
"65362","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-11 18:30:00,2.67,"velocity","ft/s"
"65363","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-11 18:45:00,2.66,"velocity","ft/s"
"65364","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-11 19:00:00,2.65,"velocity","ft/s"
"65365","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-11 19:15:00,2.63,"velocity","ft/s"
"65366","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-11 19:30:00,2.6,"velocity","ft/s"
"65367","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-11 19:45:00,2.58,"velocity","ft/s"
"65368","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-11 20:00:00,2.55,"velocity","ft/s"
"65369","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-11 20:15:00,2.52,"velocity","ft/s"
"65370","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-11 20:30:00,2.46,"velocity","ft/s"
"65371","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-11 20:45:00,2.43,"velocity","ft/s"
"65372","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-11 21:00:00,2.38,"velocity","ft/s"
"65373","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-11 21:15:00,2.33,"velocity","ft/s"
"65374","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-11 21:30:00,2.29,"velocity","ft/s"
"65375","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-11 21:45:00,2.26,"velocity","ft/s"
"65376","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-11 22:00:00,2.21,"velocity","ft/s"
"65377","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-11 22:15:00,2.17,"velocity","ft/s"
"65378","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-11 22:30:00,2.16,"velocity","ft/s"
"65379","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-11 22:45:00,2.13,"velocity","ft/s"
"65380","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-11 23:00:00,2.11,"velocity","ft/s"
"65381","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-11 23:15:00,2.09,"velocity","ft/s"
"65382","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-11 23:30:00,2.07,"velocity","ft/s"
"65383","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-11 23:45:00,2.06,"velocity","ft/s"
"65384","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12,2.07,"velocity","ft/s"
"65385","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 00:15:00,2.06,"velocity","ft/s"
"65386","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 00:30:00,2.04,"velocity","ft/s"
"65387","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 00:45:00,2.04,"velocity","ft/s"
"65388","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 01:00:00,2.04,"velocity","ft/s"
"65389","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 01:15:00,2.03,"velocity","ft/s"
"65390","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 01:30:00,2.04,"velocity","ft/s"
"65391","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 01:45:00,2.04,"velocity","ft/s"
"65392","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 02:00:00,2.06,"velocity","ft/s"
"65393","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 02:15:00,2.07,"velocity","ft/s"
"65394","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 02:30:00,2.08,"velocity","ft/s"
"65395","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 02:45:00,2.11,"velocity","ft/s"
"65396","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 03:00:00,2.12,"velocity","ft/s"
"65397","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 03:15:00,2.15,"velocity","ft/s"
"65398","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 03:30:00,2.16,"velocity","ft/s"
"65399","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 03:45:00,2.19,"velocity","ft/s"
"65400","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 04:00:00,2.19,"velocity","ft/s"
"65401","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 04:15:00,2.21,"velocity","ft/s"
"65402","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 04:30:00,2.18,"velocity","ft/s"
"65403","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 04:45:00,2.19,"velocity","ft/s"
"65404","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 05:00:00,2.22,"velocity","ft/s"
"65405","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 05:15:00,2.21,"velocity","ft/s"
"65406","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 05:30:00,2.18,"velocity","ft/s"
"65407","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 05:45:00,2.19,"velocity","ft/s"
"65408","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 06:00:00,2.18,"velocity","ft/s"
"65409","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 06:15:00,2.15,"velocity","ft/s"
"65410","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 06:30:00,2.13,"velocity","ft/s"
"65411","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 06:45:00,2.13,"velocity","ft/s"
"65412","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 07:00:00,2.1,"velocity","ft/s"
"65413","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 07:15:00,2.07,"velocity","ft/s"
"65414","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 07:30:00,2.05,"velocity","ft/s"
"65415","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 07:45:00,2.01,"velocity","ft/s"
"65416","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 08:00:00,1.99,"velocity","ft/s"
"65417","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 08:15:00,1.97,"velocity","ft/s"
"65418","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 08:30:00,1.95,"velocity","ft/s"
"65419","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 08:45:00,1.92,"velocity","ft/s"
"65420","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 09:00:00,1.89,"velocity","ft/s"
"65421","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 09:15:00,1.89,"velocity","ft/s"
"65422","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 09:30:00,1.88,"velocity","ft/s"
"65423","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 09:45:00,1.87,"velocity","ft/s"
"65424","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 10:00:00,1.88,"velocity","ft/s"
"65425","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 10:15:00,1.88,"velocity","ft/s"
"65426","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 10:30:00,1.93,"velocity","ft/s"
"65427","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 10:45:00,1.95,"velocity","ft/s"
"65428","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 11:00:00,1.99,"velocity","ft/s"
"65429","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 11:15:00,2.02,"velocity","ft/s"
"65430","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 11:30:00,2.04,"velocity","ft/s"
"65431","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 11:45:00,2.07,"velocity","ft/s"
"65432","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 12:00:00,2.1,"velocity","ft/s"
"65433","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 12:15:00,2.12,"velocity","ft/s"
"65434","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 12:30:00,2.15,"velocity","ft/s"
"65435","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 12:45:00,2.17,"velocity","ft/s"
"65436","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 13:00:00,2.2,"velocity","ft/s"
"65437","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 13:15:00,2.25,"velocity","ft/s"
"65438","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 13:30:00,2.29,"velocity","ft/s"
"65439","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 13:45:00,2.32,"velocity","ft/s"
"65440","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 14:00:00,2.35,"velocity","ft/s"
"65441","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 14:15:00,2.38,"velocity","ft/s"
"65442","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 14:30:00,2.4,"velocity","ft/s"
"65443","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 14:45:00,2.43,"velocity","ft/s"
"65444","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 15:00:00,2.47,"velocity","ft/s"
"65445","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 15:15:00,2.49,"velocity","ft/s"
"65446","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 15:30:00,2.5,"velocity","ft/s"
"65447","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 15:45:00,2.52,"velocity","ft/s"
"65448","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 16:00:00,2.53,"velocity","ft/s"
"65449","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 16:15:00,2.56,"velocity","ft/s"
"65450","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 16:30:00,2.56,"velocity","ft/s"
"65451","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 16:45:00,2.57,"velocity","ft/s"
"65452","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 17:00:00,2.6,"velocity","ft/s"
"65453","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 17:15:00,2.58,"velocity","ft/s"
"65454","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 17:30:00,2.59,"velocity","ft/s"
"65455","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 17:45:00,2.59,"velocity","ft/s"
"65456","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 18:00:00,2.6,"velocity","ft/s"
"65457","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 18:15:00,2.62,"velocity","ft/s"
"65458","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 18:30:00,2.6,"velocity","ft/s"
"65459","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 18:45:00,2.61,"velocity","ft/s"
"65460","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 19:00:00,2.6,"velocity","ft/s"
"65461","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 19:15:00,2.58,"velocity","ft/s"
"65462","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 19:30:00,2.58,"velocity","ft/s"
"65463","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 19:45:00,2.57,"velocity","ft/s"
"65464","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 20:00:00,2.56,"velocity","ft/s"
"65465","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 20:15:00,2.54,"velocity","ft/s"
"65466","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 20:30:00,2.5,"velocity","ft/s"
"65467","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 20:45:00,2.45,"velocity","ft/s"
"65468","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 21:00:00,2.39,"velocity","ft/s"
"65469","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 21:15:00,2.35,"velocity","ft/s"
"65470","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 21:30:00,2.3,"velocity","ft/s"
"65471","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 21:45:00,2.23,"velocity","ft/s"
"65472","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 22:00:00,2.18,"velocity","ft/s"
"65473","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 22:15:00,2.12,"velocity","ft/s"
"65474","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 22:30:00,2.08,"velocity","ft/s"
"65475","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 22:45:00,2,"velocity","ft/s"
"65476","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 23:00:00,1.97,"velocity","ft/s"
"65477","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 23:15:00,1.92,"velocity","ft/s"
"65478","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 23:30:00,1.86,"velocity","ft/s"
"65479","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-12 23:45:00,1.83,"velocity","ft/s"
"65480","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13,1.82,"velocity","ft/s"
"65481","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 00:15:00,1.77,"velocity","ft/s"
"65482","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 00:30:00,1.77,"velocity","ft/s"
"65483","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 00:45:00,1.75,"velocity","ft/s"
"65484","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 01:00:00,1.72,"velocity","ft/s"
"65485","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 01:15:00,1.71,"velocity","ft/s"
"65486","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 01:30:00,1.72,"velocity","ft/s"
"65487","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 01:45:00,1.7,"velocity","ft/s"
"65488","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 02:00:00,1.73,"velocity","ft/s"
"65489","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 02:15:00,1.71,"velocity","ft/s"
"65490","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 02:30:00,1.73,"velocity","ft/s"
"65491","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 02:45:00,1.76,"velocity","ft/s"
"65492","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 03:00:00,1.78,"velocity","ft/s"
"65493","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 03:15:00,1.8,"velocity","ft/s"
"65494","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 03:30:00,1.82,"velocity","ft/s"
"65495","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 03:45:00,1.85,"velocity","ft/s"
"65496","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 04:00:00,1.88,"velocity","ft/s"
"65497","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 04:15:00,1.91,"velocity","ft/s"
"65498","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 04:30:00,1.94,"velocity","ft/s"
"65499","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 04:45:00,1.97,"velocity","ft/s"
"65500","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 05:00:00,1.98,"velocity","ft/s"
"65501","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 05:15:00,2,"velocity","ft/s"
"65502","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 05:30:00,2,"velocity","ft/s"
"65503","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 05:45:00,2.01,"velocity","ft/s"
"65504","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 06:00:00,2.02,"velocity","ft/s"
"65505","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 06:15:00,2,"velocity","ft/s"
"65506","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 06:30:00,1.99,"velocity","ft/s"
"65507","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 06:45:00,1.98,"velocity","ft/s"
"65508","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 07:00:00,1.97,"velocity","ft/s"
"65509","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 07:15:00,1.96,"velocity","ft/s"
"65510","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 07:30:00,1.94,"velocity","ft/s"
"65511","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 07:45:00,1.94,"velocity","ft/s"
"65512","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 08:00:00,1.88,"velocity","ft/s"
"65513","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 08:15:00,1.85,"velocity","ft/s"
"65514","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 08:30:00,1.84,"velocity","ft/s"
"65515","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 08:45:00,1.82,"velocity","ft/s"
"65516","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 09:00:00,1.77,"velocity","ft/s"
"65517","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 09:15:00,1.75,"velocity","ft/s"
"65518","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 09:30:00,1.72,"velocity","ft/s"
"65519","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 09:45:00,1.67,"velocity","ft/s"
"65520","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 10:00:00,1.65,"velocity","ft/s"
"65521","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 10:15:00,1.64,"velocity","ft/s"
"65522","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 10:30:00,1.61,"velocity","ft/s"
"65523","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 10:45:00,1.61,"velocity","ft/s"
"65524","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 11:00:00,1.62,"velocity","ft/s"
"65525","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 11:15:00,1.62,"velocity","ft/s"
"65526","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 11:30:00,1.66,"velocity","ft/s"
"65527","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 11:45:00,1.68,"velocity","ft/s"
"65528","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 12:00:00,1.71,"velocity","ft/s"
"65529","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 12:15:00,1.76,"velocity","ft/s"
"65530","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 12:30:00,1.81,"velocity","ft/s"
"65531","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 12:45:00,1.84,"velocity","ft/s"
"65532","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 13:00:00,1.88,"velocity","ft/s"
"65533","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 13:15:00,1.93,"velocity","ft/s"
"65534","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 13:30:00,1.97,"velocity","ft/s"
"65535","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 13:45:00,2,"velocity","ft/s"
"65536","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 14:00:00,2.05,"velocity","ft/s"
"65537","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 14:15:00,2.08,"velocity","ft/s"
"65538","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 14:30:00,2.13,"velocity","ft/s"
"65539","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 14:45:00,2.15,"velocity","ft/s"
"65540","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 15:00:00,2.19,"velocity","ft/s"
"65541","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 15:15:00,2.23,"velocity","ft/s"
"65542","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 15:30:00,2.25,"velocity","ft/s"
"65543","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 15:45:00,2.3,"velocity","ft/s"
"65544","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 16:00:00,2.32,"velocity","ft/s"
"65545","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 16:15:00,2.35,"velocity","ft/s"
"65546","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 16:30:00,2.37,"velocity","ft/s"
"65547","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 16:45:00,2.38,"velocity","ft/s"
"65548","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 17:00:00,2.43,"velocity","ft/s"
"65549","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 17:15:00,2.45,"velocity","ft/s"
"65550","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 17:30:00,2.46,"velocity","ft/s"
"65551","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 17:45:00,2.47,"velocity","ft/s"
"65552","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 18:00:00,2.51,"velocity","ft/s"
"65553","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 18:15:00,2.51,"velocity","ft/s"
"65554","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 18:30:00,2.52,"velocity","ft/s"
"65555","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 18:45:00,2.51,"velocity","ft/s"
"65556","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 19:00:00,2.51,"velocity","ft/s"
"65557","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 19:15:00,2.53,"velocity","ft/s"
"65558","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 19:30:00,2.51,"velocity","ft/s"
"65559","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 19:45:00,2.53,"velocity","ft/s"
"65560","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 20:00:00,2.5,"velocity","ft/s"
"65561","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 20:15:00,2.51,"velocity","ft/s"
"65562","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 20:30:00,2.49,"velocity","ft/s"
"65563","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 20:45:00,2.46,"velocity","ft/s"
"65564","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 21:00:00,2.44,"velocity","ft/s"
"65565","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 21:15:00,2.4,"velocity","ft/s"
"65566","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 21:30:00,2.35,"velocity","ft/s"
"65567","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 21:45:00,2.31,"velocity","ft/s"
"65568","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 22:00:00,2.19,"velocity","ft/s"
"65569","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 22:15:00,2.16,"velocity","ft/s"
"65570","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 22:30:00,2.07,"velocity","ft/s"
"65571","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 22:45:00,2.01,"velocity","ft/s"
"65572","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 23:00:00,1.94,"velocity","ft/s"
"65573","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 23:15:00,1.87,"velocity","ft/s"
"65574","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 23:30:00,1.79,"velocity","ft/s"
"65575","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-13 23:45:00,1.71,"velocity","ft/s"
"65576","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-14,1.67,"velocity","ft/s"
"65577","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-14 00:15:00,1.62,"velocity","ft/s"
"65578","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-14 00:30:00,1.59,"velocity","ft/s"
"65579","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-14 00:45:00,1.55,"velocity","ft/s"
"65580","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-14 01:00:00,1.52,"velocity","ft/s"
"65581","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-14 01:15:00,1.5,"velocity","ft/s"
"65582","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-03-14 01:30:00,1.48,"velocity","ft/s"
